%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1753722572828854988,146573,1753722572828854988,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00361726721406978,-0.011144648191957195,-0.0024874747076005887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5093823246392823,-0.26787555202178964,9.643126924436952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572833936341,146574,1753722572833936341,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017199040279004705,-0.013755172924146977,-0.0031626015091784417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.518793512380066,-0.16084222810913087,9.673115437476199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572837960775,146575,1753722572837960775,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023358663439712216,-0.014067819653290119,-0.0032607873182726827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49629543879974375,-0.2523750714886475,9.62681606649689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572843846725,146576,1753722572843846725,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03703714950642953,-0.013796391353436327,-0.003175925371490084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5497692744738771,-0.42251835406219496,9.435657798561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572848016307,146577,1753722572848016307,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023175397789054995,-0.013676299048736419,-0.003279280128985662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7626795827523805,-0.5739327547290041,9.37626495768799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572853915756,146578,1753722572853915756,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004813049558287182,-0.01366367325673971,-0.003845592698292755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8927876835702517,-0.6269035686343385,9.390267446097415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572857994728,146579,1753722572857994728,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016982061463715815,-0.01456795677077682,-0.004508279321946079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9572556932678224,-0.32474562260589607,9.589549419830936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572862807127,146580,1753722572862807127,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013402385134350836,-0.016232099910341562,-0.004817193594203008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0355978023107912,-0.1376943681982422,9.780314380288699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572867968990,146581,1753722572867968990,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012947001183701937,-0.016375260816142514,-0.005390264936790537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0602902215676882,-0.14656129404663087,9.811362028287355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572872877352,146582,1753722572872877352,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009749108790278302,-0.014339925848016216,-0.006910722609045993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0386619614505008,-0.1197602415325928,9.808700932997134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572877931054,146583,1753722572877931054,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006994261046792184,-0.012126441721483198,-0.008860513700428858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9200146645596315,-0.15271086086578373,9.759973661969301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572882908253,146584,1753722572882908253,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009647057366376506,-0.011182634515337509,-0.010544654738726638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7296673725814821,-0.14022779268493654,9.7244062400766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572887953189,146585,1753722572887953189,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015991499686823608,-0.011758796735735674,-0.01183781990942168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6018257427651978,-0.22826821410278325,9.84923722116028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572892890251,146586,1753722572892890251,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018735710936956158,-0.011314811910171687,-0.013126558588004102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42024643625183117,-0.4318257531610108,9.978983917237551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572898187340,146587,1753722572898187340,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009862357584838735,-0.008676876821627275,-0.01484090226391625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26098515935394295,-0.4322792748104859,10.18205950350159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572902854570,146588,1753722572902854570,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008454684671963263,-0.0064887653317434405,-0.01562802698261159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26250703363922123,-0.262770934517212,10.276183651192934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572909867122,146589,1753722572909867122,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012663528144599126,-0.004566328105475844,-0.015901097563495316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2329207464788819,-0.3062944082366944,10.159915951332096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572913846497,146590,1753722572913846497,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015692172784903587,-0.004690988130386767,-0.015782369118717072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3902086026583863,-0.3187009218194581,9.890554438049929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572918778546,146591,1753722572918778546,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020315270550846566,-0.007091224224063158,-0.015196764791168925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4599088408090211,-0.2354940344232178,9.651192989830019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572923826923,146592,1753722572923826923,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022421364831358374,-0.007782438923592712,-0.015451411157844607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44044182653045666,-0.15931436831970217,9.530855865407412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572928813801,146593,1753722572928813801,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023281540792721784,-0.008339446578759693,-0.015386006407932615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4768044226495362,-0.1952649821881104,9.204252581733401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572933832688,146594,1753722572933832688,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018570639500461016,-0.008370657988505469,-0.015016222825266505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3405164683615113,-0.3074026243301392,8.933925786196902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572938850625,146595,1753722572938850625,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010702293542157564,-0.008352177283058067,-0.014861077706544419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3046378002529908,-0.3606870187979127,8.779351937164309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572943784456,146596,1753722572943784456,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032924506579333295,-0.008639092252673243,-0.014744257858638803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3402274882211304,-0.35490699700500494,8.74184874337433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572948830581,146597,1753722572948830581,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007444003943682249,-0.007969412820604994,-0.015363466403428425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19080572174102786,-0.3474667160708619,8.992409189569704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572953838187,146598,1753722572953838187,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004524597219943741,-0.01070711143785717,-0.015694154013369672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0696485233947754,-0.36751187019531256,9.157685239733278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572958804941,146599,1753722572958804941,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002887428647172861,-0.016660267188885063,-0.015009528613402478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008368333352661135,-0.36824952372680675,9.341379105152894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572963797600,146600,1753722572963797600,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070191978938805985,-0.022300517965104176,-0.014507640267495651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031086374210510262,-0.38543450469299323,9.73469801518799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572968799898,146601,1753722572968799898,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012408510549779086,-0.028690125031418698,-0.013754168187104097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004936843823242189,-0.3389752608978272,10.087265637750857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572973828730,146602,1753722572973828730,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014274396010359926,-0.03463886639559955,-0.013193319127660712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12384666492614747,-0.21304570038238527,10.366907673396607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572978816352,146603,1753722572978816352,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00735892006703074,-0.03928914048276267,-0.012820355895236401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10800471138122561,-0.17657482649322515,10.489034822690432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572983857070,146604,1753722572983857070,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009777180901151135,-0.0402072643504427,-0.011991903799861524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14093515956542974,-0.27823472390991216,10.503542008809816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572988843475,146605,1753722572988843475,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005810680810276297,-0.03527522810171164,-0.012084254870947699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28789981673675547,-0.3762049770031739,10.471727079034121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572993866334,146606,1753722572993866334,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004773307971398217,-0.02956288239880503,-0.012442603012732164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37771817230743415,-0.3019273245535279,10.320009811857302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722572998071932,146607,1753722572998071932,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016755983523801615,-0.025174295907794818,-0.01206556837598549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43432535954925544,-0.25546041931304936,10.01358611673096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573002884696,146608,1753722573002884696,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02407518217938602,-0.020685873256483384,-0.011782184108830245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5132237613479615,-0.25239254916076664,9.674835611513979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573011402457,146609,1753722573011402457,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019481564770211318,-0.016398418189191126,-0.011687944616314073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6248928582250979,-0.23106613801788337,9.483622097375186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573013330617,146610,1753722573013330617,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013167736666408194,-0.013320755293477269,-0.01110060923578843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5834534173406983,-0.20569801519744876,9.298076197261354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573018390701,146611,1753722573018390701,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009247979041014294,-0.014925066140383917,-0.010123827286211263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5325612493167116,-0.17499046354461673,9.12484463396637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573023200820,146612,1753722573023200820,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004613732325474987,-0.019127610839831267,-0.009297570278994331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5174570690133667,-0.25259473949096684,9.155051677762147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573028217923,146613,1753722573028217923,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005176631209889393,-0.021966727372086717,-0.009207527278544817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4372381452890015,-0.3376281034786988,9.430662655927737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573033376176,146614,1753722573033376176,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01214033049618843,-0.024081190426200688,-0.009545812960179834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2840101967196656,-0.3575636630221558,9.776859906423342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573039660860,146615,1753722573039660860,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004481724404358884,-0.02556661545987659,-0.008877751598610364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06522104597473147,-0.3924503535278321,9.934485285181886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573043259924,146616,1753722573043259924,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00776213839322025,-0.026628925145843085,-0.007962278784091673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12458826889038088,-0.416145348373108,9.929057689873353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573048217969,146617,1753722573048217969,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00854449363727829,-0.02469914002337031,-0.007395623232259902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10641250742218021,-0.3414289584692384,9.95944028850586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573053045554,146618,1753722573053045554,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017512122797708615,-0.019497588106746608,-0.006827938732854095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12639930288116458,-0.25613875649841317,9.869549209059755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573058329494,146619,1753722573058329494,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002816540211954531,-0.015857211940690525,-0.006442644269895448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03512928298889161,-0.1688054026858521,9.706738947185976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573064240116,146620,1753722573064240116,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002061183745221506,-0.015593704519612549,-0.005963949612833962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09419950518859865,-0.12155732929870608,9.543973277318116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573069033165,146621,1753722573069033165,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016598175246652614,-0.01695885970469342,-0.00536554194939398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21732701179107672,-0.16681097284790042,9.569229590921022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573074000418,146622,1753722573074000418,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006825905048237176,-0.019355411762545908,-0.004511152304976331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2965704180490113,-0.22910702265441898,9.774119682768251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573079024195,146623,1753722573079024195,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008612585756148355,-0.021412620945569664,-0.003557095973975532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3431842674163819,-0.32931453748901374,9.91107962960724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573084559200,146624,1753722573084559200,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004021470101859544,-0.021239600384679026,-0.00327617714590945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27244775893219003,-0.37554010720214853,10.020898966281742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573089030273,146625,1753722573089030273,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029131967224975573,-0.021150437033528098,-0.0025284712070210253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22769989048370365,-0.32248082754547125,10.149882809855043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573094065477,146626,1753722573094065477,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01222366717950834,-0.0211633291413675,-0.0017135770090922775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17507910886108402,-0.2982315151608277,10.041322284558413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573099214601,146627,1753722573099214601,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017874413220982627,-0.020099917876233504,-0.0011444802287024973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15908727829223634,-0.3330797787298585,9.790126117967226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573104136143,146628,1753722573104136143,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018140047133713606,-0.01946896318874576,-0.00027172689640468943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21577395302917485,-0.2973768450231934,9.552647469932865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573109615554,146629,1753722573109615554,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007882739119074385,-0.019498108633166415,0.0007402854110897838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13202525779724125,-0.298810852107544,9.392685051078798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573114093001,146630,1753722573114093001,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005540216896580131,-0.0200812636619795,0.0018715910757560873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.168045782354126,-0.3691210729861451,9.336358823401797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573119104584,146631,1753722573119104584,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015040949847751586,-0.022025163524114943,0.002772989501497368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18939870928039554,-0.4299709651348878,9.3983016686084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573124087936,146632,1753722573124087936,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01069659599715937,-0.021974777373695357,0.003399570153023324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09755390142456057,-0.34876401424041753,9.639924619861452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573129178883,146633,1753722573129178883,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021400899013402697,-0.019762967808900477,0.004122734683498844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02738571655944825,-0.23714351965698244,9.878461624739687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573133797521,146634,1753722573133797521,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.875475657635569e-05,-0.01699047462329176,0.0047626876183987496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11138963368835453,-0.2805199893945313,9.94993441008942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573138887042,146635,1753722573138887042,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050635882048437695,-0.012509859868277426,0.004385943508025921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15091018179718022,-0.28527984186004646,9.878421282441714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573143834279,146636,1753722573143834279,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039444200864625716,-0.00903586250739879,0.003902342183317265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10334685190643313,-0.1751615891082764,9.83364450400818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722573147944453,146637,1753722573147944453,imu_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00842669729794947,-0.00799925633534058,0.004093411695183065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11165856238983156,-0.04092498680267335,9.764431126765139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
