%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1753722571275548781,73408,1753722571275548781,odom,base_link,778014.1970467924,3401388.3544262545,93.21045001409948,0.016303054641555466,-0.01856748157831374,-0.9939143446417047,0.10734865883020689,0.00018774938592364468,0.0,0.0,0.0,0.0,0.0,0.0,0.00029749135213258393,0.0,0.0,0.0,0.0,0.0,0.0,0.0010350686276864446,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.726230474521193,-0.08731115447254889,0.2471219495086336,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571285597777,73409,1753722571285597777,odom,base_link,778014.1970467924,3401388.3544262545,93.21045001409948,0.01641497046108325,-0.018216997118834607,-0.9939172900399212,0.10736438106017138,0.00018774938592364468,0.0,0.0,0.0,0.0,0.0,0.0,0.00029749135213258393,0.0,0.0,0.0,0.0,0.0,0.0,0.0010350686276864446,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.725066259174232,-0.08655267932821538,0.24151704407265742,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571295458150,73410,1753722571295458150,odom,base_link,778014.1970467924,3401388.3544262545,93.21045001409948,0.01637295209907754,-0.017946631068045366,-0.9939228822357147,0.10736456138371908,0.00018774938592364468,0.0,0.0,0.0,0.0,0.0,0.0,0.00029749135213258393,0.0,0.0,0.0,0.0,0.0,0.0,0.0010350686276864446,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.728978911438043,-0.07973850784881553,0.2313173047017358,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571306462159,73411,1753722571306462159,odom,base_link,778014.1970467924,3401388.3544262545,93.21045001409948,0.016459301999447583,-0.017787064565091718,-0.9939263950150454,0.10734539116442687,0.00018774938592364468,0.0,0.0,0.0,0.0,0.0,0.0,0.00029749135213258393,0.0,0.0,0.0,0.0,0.0,0.0,0.0010350686276864446,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.720377930109699,-0.07642556933667645,0.22986790104949323,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571315434557,73412,1753722571315434557,odom,base_link,778012.9581731444,3401388.0676795803,93.16851732414216,0.016131735627820783,-0.01779001229553837,-0.9939368758358813,0.10729757416533914,0.00012644519060968362,0.0,0.0,0.0,0.0,0.0,0.0,0.00021812955069728038,0.0,0.0,0.0,0.0,0.0,0.0,0.001057009664372513,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.713411325901982,-0.07226316665912016,0.22314455471162453,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571325430246,73413,1753722571325430246,odom,base_link,778012.9581731444,3401388.0676795803,93.16851732414216,0.016053332695996347,-0.01782956034741481,-0.9939409906434513,0.10726464657977369,0.00012644519060968362,0.0,0.0,0.0,0.0,0.0,0.0,0.00021812955069728038,0.0,0.0,0.0,0.0,0.0,0.0,0.001057009664372513,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.718126480404774,-0.059685462260237465,0.2362565634349727,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571335534407,73414,1753722571335534407,odom,base_link,778012.9581731444,3401388.0676795803,93.16851732414216,0.01628220138832106,-0.017769895368533198,-0.9939420724416734,0.10723002082855737,0.00012644519060968362,0.0,0.0,0.0,0.0,0.0,0.0,0.00021812955069728038,0.0,0.0,0.0,0.0,0.0,0.0,0.001057009664372513,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.725855267456936,-0.058439060238333056,0.24452138117816813,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571345397659,73415,1753722571345397659,odom,base_link,778012.9581731444,3401388.0676795803,93.16851732414216,0.01615860284071095,-0.017694400312758533,-0.9939462880835863,0.1072221253131479,0.00012644519060968362,0.0,0.0,0.0,0.0,0.0,0.0,0.00021812955069728038,0.0,0.0,0.0,0.0,0.0,0.0,0.001057009664372513,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.731994643487303,-0.06652265052275323,0.22900029123929977,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571355442262,73416,1753722571355442262,odom,base_link,778012.9581731444,3401388.0676795803,93.16851732414216,0.015917036405487802,-0.017655667231906258,-0.9939517445184356,0.10721406127659383,0.00012644519060968362,0.0,0.0,0.0,0.0,0.0,0.0,0.00021812955069728038,0.0,0.0,0.0,0.0,0.0,0.0,0.001057009664372513,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.7311698242867,-0.07034701699388424,0.20337529697192666,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571365410515,73417,1753722571365410515,odom,base_link,778012.9581731444,3401388.0676795803,93.16851732414216,0.01580955663749734,-0.017520964065593954,-0.9939538864691855,0.10723220276549295,0.00012644519060968362,0.0,0.0,0.0,0.0,0.0,0.0,0.00021812955069728038,0.0,0.0,0.0,0.0,0.0,0.0,0.001057009664372513,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.728875774605038,-0.07325269465000792,0.20780656544996082,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571375425694,73418,1753722571375425694,odom,base_link,778012.9581731444,3401388.0676795803,93.16851732414216,0.015631740719717024,-0.017430732011844287,-0.9939586384942647,0.10722892905475795,0.00012644519060968362,0.0,0.0,0.0,0.0,0.0,0.0,0.00021812955069728038,0.0,0.0,0.0,0.0,0.0,0.0,0.001057009664372513,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.71996209028702,-0.07249541051424532,0.2292759044545445,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571385414626,73419,1753722571385414626,odom,base_link,778012.9581731444,3401388.0676795803,93.16851732414216,0.01568470497113872,-0.017403030850564268,-0.9939621536728693,0.10719310431727325,0.00012644519060968362,0.0,0.0,0.0,0.0,0.0,0.0,0.00021812955069728038,0.0,0.0,0.0,0.0,0.0,0.0,0.001057009664372513,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.721546899302878,-0.07040250184537293,0.253214114677332,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571395400282,73420,1753722571395400282,odom,base_link,778012.9581731444,3401388.0676795803,93.16851732414216,0.01618818342692669,-0.01733731633764967,-0.9939567941820988,0.10717859617847847,0.00012644519060968362,0.0,0.0,0.0,0.0,0.0,0.0,0.00021812955069728038,0.0,0.0,0.0,0.0,0.0,0.0,0.001057009664372513,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.727530620837737,-0.06994893356895701,0.2563258151537896,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571406558146,73421,1753722571406558146,odom,base_link,778012.9581731444,3401388.0676795803,93.16851732414216,0.015803826193709,-0.01728430334502999,-0.9939679519880288,0.10714103955179621,0.00012644519060968362,0.0,0.0,0.0,0.0,0.0,0.0,0.00021812955069728038,0.0,0.0,0.0,0.0,0.0,0.0,0.001057009664372513,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.732939171893227,-0.0718674793960483,0.22302147492015975,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571415536448,73422,1753722571415536448,odom,base_link,778011.7212002393,3401387.7726186514,93.14918572362512,0.015671696657080444,-0.01717343663754967,-0.9939698793880329,0.1071603931836933,0.00013081112052438018,0.0,0.0,0.0,0.0,0.0,0.0,0.00022738553884295298,0.0,0.0,0.0,0.0,0.0,0.0,0.0010771691096644886,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.731874533421951,-0.06719334042112782,0.21776229326219024,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571425680832,73423,1753722571425680832,odom,base_link,778011.7212002393,3401387.7726186514,93.14918572362512,0.015786020868840962,-0.017205185727157506,-0.9939676776284332,0.10715894250673363,0.00013081112052438018,0.0,0.0,0.0,0.0,0.0,0.0,0.00022738553884295298,0.0,0.0,0.0,0.0,0.0,0.0,0.0010771691096644886,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.717735225087209,-0.0602091433939228,0.21609208306210778,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571435636495,73424,1753722571435636495,odom,base_link,778011.7212002393,3401387.7726186514,93.14918572362512,0.015566015629213111,-0.0173716866127196,-0.9939682051058656,0.10715937150004506,0.00013081112052438018,0.0,0.0,0.0,0.0,0.0,0.0,0.00022738553884295298,0.0,0.0,0.0,0.0,0.0,0.0,0.0010771691096644886,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.714054889576063,-0.056874647071445406,0.2180784107805733,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571445665739,73425,1753722571445665739,odom,base_link,778011.7212002393,3401387.7726186514,93.14918572362512,0.015699219860883153,-0.017559606693711857,-0.9939635831455182,0.10715218191452941,0.00013081112052438018,0.0,0.0,0.0,0.0,0.0,0.0,0.00022738553884295298,0.0,0.0,0.0,0.0,0.0,0.0,0.0010771691096644886,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.714175030825379,-0.05438377187680743,0.2404588971674808,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571455571972,73426,1753722571455571972,odom,base_link,778011.7212002393,3401387.7726186514,93.14918572362512,0.015614467088406123,-0.017877125366789322,-0.9939676023482196,0.10707475093735613,0.00013081112052438018,0.0,0.0,0.0,0.0,0.0,0.0,0.00022738553884295298,0.0,0.0,0.0,0.0,0.0,0.0,0.0010771691096644886,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.718559707844715,-0.058746518893200886,0.25576592609512516,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571465591108,73427,1753722571465591108,odom,base_link,778011.7212002393,3401387.7726186514,93.14918572362512,0.015650295374379244,-0.018059116660406972,-0.9939695289281558,0.10702108260749593,0.00013081112052438018,0.0,0.0,0.0,0.0,0.0,0.0,0.00022738553884295298,0.0,0.0,0.0,0.0,0.0,0.0,0.0010771691096644886,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.72551838587853,-0.060730394165413204,0.26201580664342344,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571475411265,73428,1753722571475411265,odom,base_link,778011.7212002393,3401387.7726186514,93.14918572362512,0.015976890967730827,-0.018016634564841875,-0.9939716299177581,0.10696045415291433,0.00013081112052438018,0.0,0.0,0.0,0.0,0.0,0.0,0.00022738553884295298,0.0,0.0,0.0,0.0,0.0,0.0,0.0010771691096644886,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.72472712226798,-0.06691693543106932,0.26446727415642535,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571485774754,73429,1753722571485774754,odom,base_link,778011.7212002393,3401387.7726186514,93.14918572362512,0.016000200617572177,-0.017780278800091587,-0.9939758393354726,0.1069574031254083,0.00013081112052438018,0.0,0.0,0.0,0.0,0.0,0.0,0.00022738553884295298,0.0,0.0,0.0,0.0,0.0,0.0,0.0010771691096644886,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.723157438086954,-0.08184266029478374,0.26297138690473254,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571495391329,73430,1753722571495391329,odom,base_link,778011.7212002393,3401387.7726186514,93.14918572362512,0.015803043117161887,-0.01756701969690479,-0.9939802388668142,0.1069810655652515,0.00013081112052438018,0.0,0.0,0.0,0.0,0.0,0.0,0.00022738553884295298,0.0,0.0,0.0,0.0,0.0,0.0,0.0010771691096644886,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.724757264148826,-0.09005724631552793,0.2599884449697693,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571506888673,73431,1753722571506888673,odom,base_link,778011.7212002393,3401387.7726186514,93.14918572362512,0.01587706696745324,-0.01746566132570882,-0.9939777721201645,0.10700961615668664,0.00013081112052438018,0.0,0.0,0.0,0.0,0.0,0.0,0.00022738553884295298,0.0,0.0,0.0,0.0,0.0,0.0,0.0010771691096644886,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.72426567434338,-0.08915894017562598,0.25203682302340935,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571516088925,73432,1753722571516088925,odom,base_link,778010.4849663646,3401387.47792585,93.13962390553206,0.01599651327891828,-0.017473382564748112,-0.9939731180346238,0.10703379414554803,0.00013412488778733692,0.0,0.0,0.0,0.0,0.0,0.0,0.0002360217506254406,0.0,0.0,0.0,0.0,0.0,0.0,0.0010930480448917562,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.725227482770299,-0.07964973627999668,0.23889581936696808,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571525412447,73433,1753722571525412447,odom,base_link,778010.4849663646,3401387.47792585,93.13962390553206,0.01596773845130229,-0.01751966267459105,-0.9939751310646245,0.1070118291292213,0.00013412488778733692,0.0,0.0,0.0,0.0,0.0,0.0,0.0002360217506254406,0.0,0.0,0.0,0.0,0.0,0.0,0.0010930480448917562,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.719317894662945,-0.07287597460938812,0.21669356061733486,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1753722571535414016,73434,1753722571535414016,odom,base_link,778010.4849663646,3401387.47792585,93.13962390553206,0.015774448223726,-0.017584151753877234,-0.9939803219213996,0.10698169947876157,0.00013412488778733692,0.0,0.0,0.0,0.0,0.0,0.0,0.0002360217506254406,0.0,0.0,0.0,0.0,0.0,0.0,0.0010930480448917562,0.0,0.0,0.0,0.0,0.0,0.0,0.0003134026222162724,0.0,0.0,0.0,0.0,0.0,0.0,0.00038870781000893695,0.0,0.0,0.0,0.0,0.0,0.0,0.035746034164754414,12.711798935183282,-0.0751321782729293,0.2134497874395916,0.0,0.0,0.0,0.003276657493845647,0.0,0.0,0.0,0.0,0.0,0.0,0.0017163445991388304,0.0,0.0,0.0,0.0,0.0,0.0,0.0028646864413737205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
